========================================
  RÉSULTATS : 3voices_1_1_2_vtype_1_1
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 1
v_type            : 1 1
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.0
Temps 1ère solution (ms)    : 17.4
Temps dernière amélio. (ms) : 145330.6
Solutions trouvées          : 126
Améliorations de coût       : 124
Score pondéré           : 3545.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1575489
Échecs     : 787608
Restarts   : 0
Propagat.  : 1215604567
Profondeur : 81

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      13          38.0     12857.0  12612, 4, 14, 16, 8, 3, 0, 10, 183, 0, 7
      14          45.5     12849.0  12604, 4, 14, 16, 8, 2, 0, 12, 182, 0, 7
      15          45.8     12751.0  12508, 4, 14, 15, 8, 2, 0, 12, 183, 0, 5
      16          47.7     12719.0  12476, 4, 14, 15, 8, 2, 0, 12, 181, 0, 7
      17          57.7     12701.0  12460, 4, 14, 16, 8, 2, 0, 12, 180, 0, 5
      18          58.4     12677.0  12436, 4, 14, 16, 8, 3, 0, 10, 179, 0, 7
      19          59.2     12664.0  12424, 4, 14, 16, 8, 3, 0, 10, 180, 0, 5
      20          59.3     12608.0  12368, 4, 14, 16, 8, 2, 0, 10, 179, 0, 7
      21         136.5     12496.0  12264, 8, 12, 18, 8, 3, 0, 14, 161, 0, 8
      22         137.2     12406.0  12176, 8, 12, 18, 8, 3, 0, 14, 159, 0, 8
      23         137.6     12317.0  12092, 8, 14, 19, 8, 3, 0, 14, 151, 0, 8
      24         138.0     12030.0  11808, 8, 12, 18, 8, 3, 0, 12, 153, 0, 8
      25         140.2     12014.0  11792, 8, 12, 18, 8, 3, 0, 10, 155, 0, 8
      26         413.2     11981.0  11756, 6, 12, 17, 8, 3, 0, 8, 163, 0, 8
      27         413.6     11891.0  11668, 6, 12, 17, 8, 3, 0, 8, 161, 0, 8
      28         443.2     11808.0  11592, 4, 14, 16, 16, 3, 0, 8, 149, 0, 6
      29         443.4     11713.0  11500, 4, 14, 17, 16, 3, 0, 8, 145, 0, 6
      30         444.4     11522.0  11312, 4, 14, 16, 16, 3, 0, 6, 145, 0, 6
      31         448.9     11289.0  11084, 4, 14, 16, 16, 2, 0, 8, 139, 0, 6
      32         451.8     11273.0  11068, 4, 14, 16, 16, 2, 0, 6, 141, 0, 6
      33         531.1     11260.0  11048, 4, 12, 16, 8, 3, 0, 8, 154, 0, 7
      34         564.4     11144.0  10936, 4, 14, 15, 8, 2, 0, 12, 146, 0, 7
      35         564.7     11139.0  10932, 4, 14, 16, 8, 2, 0, 12, 144, 0, 7
      36         565.0     11128.0  10920, 4, 14, 15, 8, 2, 0, 10, 148, 0, 7
      37         571.2     11017.0  10812, 4, 14, 16, 8, 2, 0, 8, 146, 0, 7
      38         599.3     11012.0  10808, 4, 14, 17, 8, 2, 0, 8, 144, 0, 7
      39         622.9     11001.0  10796, 4, 14, 15, 8, 3, 0, 8, 146, 0, 7
      40         624.0     10977.0  10772, 4, 14, 15, 8, 4, 0, 6, 145, 0, 9
      41         625.0     10908.0  10704, 4, 14, 15, 8, 3, 0, 6, 145, 0, 9
      42         629.1     10728.0  10528, 4, 14, 15, 8, 3, 0, 6, 141, 0, 9
      43         631.1     10659.0  10460, 4, 14, 15, 8, 2, 0, 6, 141, 0, 9
      44         698.0      9814.0  9640, 4, 16, 18, 8, 2, 0, 12, 106, 0, 8
      45         698.2      9511.0  9340, 2, 16, 17, 8, 2, 0, 10, 108, 0, 8
      46         703.5      9495.0  9324, 2, 16, 17, 8, 2, 0, 8, 110, 0, 8
      47         723.2      9279.0  9108, 2, 12, 16, 8, 2, 0, 10, 113, 0, 8
      48         724.1      9189.0  9020, 2, 12, 16, 8, 2, 0, 10, 111, 0, 8
      49         728.9      9173.0  9004, 2, 12, 16, 8, 2, 0, 8, 113, 0, 8
      50        1462.8      6966.0  6856, 4, 16, 19, 8, 1, 0, 10, 46, 0, 6
      51        1464.6      6950.0  6840, 4, 16, 19, 8, 1, 0, 8, 48, 0, 6
      52        1467.6      6837.0  6732, 4, 16, 20, 8, 2, 0, 10, 41, 0, 4
      53        1467.9      6736.0  6632, 4, 16, 19, 8, 2, 0, 8, 43, 0, 4
      54        1469.5      6688.0  6584, 4, 16, 18, 8, 1, 0, 10, 43, 0, 4
      55        1470.1      6598.0  6496, 4, 16, 18, 8, 1, 0, 10, 41, 0, 4
      56        1471.6      6577.0  6476, 4, 16, 19, 8, 1, 0, 8, 41, 0, 4
      57        1472.0      6487.0  6388, 4, 16, 19, 8, 1, 0, 8, 39, 0, 4
      58        1474.8      6449.0  6348, 4, 14, 18, 8, 2, 0, 10, 39, 0, 6
      59        1490.7      6377.0  6276, 4, 14, 18, 8, 1, 0, 8, 40, 0, 8
      60        1495.1      6374.0  6272, 4, 12, 17, 8, 2, 0, 12, 41, 0, 6
      61        1496.0      6295.0  6196, 4, 12, 18, 8, 2, 0, 14, 35, 0, 6
      62        1496.7      6263.0  6164, 4, 12, 18, 8, 2, 0, 10, 39, 0, 6
      63        1507.3      6246.0  6144, 2, 12, 17, 8, 2, 0, 10, 45, 0, 6
      64        1529.3      6081.0  5980, 0, 14, 15, 8, 1, 0, 10, 47, 0, 6
      65        1530.0      5991.0  5892, 0, 14, 15, 8, 1, 0, 10, 45, 0, 6
      66        1530.8      5970.0  5872, 0, 14, 16, 8, 1, 0, 8, 45, 0, 6
      67        1531.3      5880.0  5784, 0, 14, 16, 8, 1, 0, 8, 43, 0, 6
      68        1536.9      5832.0  5736, 0, 12, 16, 8, 3, 0, 8, 43, 0, 6
      69        1538.1      5784.0  5688, 0, 12, 15, 8, 2, 0, 10, 43, 0, 6
      70        1538.7      5694.0  5600, 0, 12, 15, 8, 2, 0, 10, 41, 0, 6
      71        1539.6      5673.0  5580, 0, 12, 16, 8, 2, 0, 8, 41, 0, 6
      72        1540.0      5583.0  5492, 0, 12, 16, 8, 2, 0, 8, 39, 0, 6
      73        1744.9      5475.0  5388, 2, 14, 14, 8, 1, 0, 10, 29, 0, 9
      74        3047.6      5424.0  5344, 4, 14, 17, 8, 1, 0, 6, 25, 0, 5
      75        3166.7      5423.0  5340, 2, 14, 17, 8, 0, 0, 6, 31, 0, 5
      76        3491.8      5412.0  5328, 2, 14, 15, 8, 1, 0, 10, 27, 0, 7
      77        3525.4      5396.0  5312, 2, 14, 15, 8, 1, 0, 8, 29, 0, 7
      78        7685.5      5369.0  5284, 0, 16, 13, 8, 0, 0, 14, 27, 0, 7
      79        7685.8      5274.0  5192, 0, 16, 14, 8, 0, 0, 14, 23, 0, 7
      80        7686.1      5152.0  5072, 0, 16, 13, 8, 1, 0, 12, 23, 0, 7
      81        7686.8      5083.0  5004, 0, 16, 13, 8, 0, 0, 12, 23, 0, 7
      82        7691.0      4967.0  4892, 0, 16, 13, 8, 2, 0, 14, 15, 0, 7
      83        7691.2      4898.0  4824, 0, 16, 13, 8, 1, 0, 14, 15, 0, 7
      84        7694.9      4893.0  4820, 0, 16, 14, 8, 1, 0, 14, 13, 0, 7
      85        7697.2      4835.0  4764, 0, 16, 14, 8, 1, 0, 14, 13, 0, 5
      86        7698.1      4766.0  4696, 0, 16, 14, 8, 0, 0, 14, 13, 0, 5
      87        7705.1      4765.0  4692, 0, 16, 12, 8, 1, 0, 12, 15, 0, 9
      88        7706.5      4728.0  4656, 0, 16, 12, 8, 0, 0, 12, 17, 0, 7
      89        7975.6      4718.0  4640, 0, 16, 12, 0, 1, 0, 16, 21, 0, 12
      90        7977.4      4718.0  4640, 0, 16, 11, 0, 2, 0, 18, 19, 0, 12
      91        7978.3      4636.0  4560, 0, 16, 11, 0, 1, 0, 18, 20, 0, 10
      92        7979.2      4567.0  4492, 0, 16, 11, 0, 2, 0, 16, 18, 0, 12
      93        7979.7      4498.0  4424, 0, 16, 11, 0, 1, 0, 16, 18, 0, 12
      94        7992.6      4461.0  4388, 0, 16, 11, 0, 0, 0, 16, 20, 0, 10
      95        8612.1      4435.0  4364, 0, 16, 11, 0, 0, 0, 18, 19, 0, 7
      96        8621.8      4419.0  4348, 0, 16, 11, 0, 0, 0, 18, 18, 0, 8
      97        8622.5      4382.0  4312, 0, 16, 11, 0, 1, 0, 16, 18, 0, 8
      98        8622.7      4326.0  4256, 0, 16, 11, 0, 0, 0, 16, 17, 0, 10
      99       13028.2      4313.0  4244, 0, 14, 11, 0, 2, 0, 18, 18, 0, 6
     100       13029.2      4297.0  4228, 0, 14, 11, 0, 2, 0, 16, 20, 0, 6
     101       13194.5      4273.0  4204, 0, 14, 11, 0, 1, 0, 16, 21, 0, 6
     102       13321.7      4239.0  4172, 0, 14, 12, 0, 1, 0, 18, 16, 0, 6
     103       13323.1      4223.0  4156, 0, 14, 12, 0, 1, 0, 16, 18, 0, 6
     104       25191.9      4215.0  4148, 0, 14, 10, 0, 4, 0, 20, 11, 0, 8
     105       25192.2      4165.0  4100, 0, 14, 10, 0, 5, 0, 18, 12, 0, 6
     106       25193.2      4096.0  4032, 0, 14, 10, 0, 4, 0, 18, 12, 0, 6
     107       51573.5      4096.0  4032, 0, 14, 10, 0, 4, 0, 14, 18, 0, 4
     108       51964.0      4077.0  4012, 0, 14, 10, 0, 2, 0, 16, 17, 0, 6
     109       51971.6      4072.0  4008, 0, 14, 10, 0, 3, 0, 14, 19, 0, 4
     110       53217.1      4049.0  3988, 0, 14, 12, 0, 3, 0, 14, 16, 0, 2
     111       53365.7      4027.0  3964, 0, 14, 11, 0, 2, 0, 16, 14, 0, 6
     112       53385.4      4022.0  3960, 0, 14, 11, 0, 3, 0, 14, 16, 0, 4
     113      107819.5      3976.0  3912, 0, 14, 12, 0, 1, 0, 8, 20, 0, 9
     114      107982.2      3942.0  3880, 0, 14, 13, 0, 1, 0, 10, 15, 0, 9
     115      107983.3      3929.0  3868, 0, 14, 13, 0, 1, 0, 10, 16, 0, 7
     116      107984.4      3913.0  3852, 0, 14, 13, 0, 1, 0, 10, 15, 0, 8
     117      107985.2      3791.0  3732, 0, 14, 13, 0, 1, 0, 8, 14, 0, 9
     118      108302.7      3778.0  3720, 0, 14, 11, 0, 1, 0, 12, 16, 0, 4
     119      114828.7      3767.0  3708, 0, 14, 10, 0, 3, 0, 10, 15, 0, 7
     120      130885.2      3696.0  3640, 0, 14, 11, 0, 2, 0, 12, 12, 0, 5
     121      130887.6      3680.0  3624, 0, 14, 11, 0, 2, 0, 10, 14, 0, 5
     122      130928.1      3677.0  3620, 0, 14, 10, 0, 3, 0, 10, 13, 0, 7
     123      145306.7      3627.0  3572, 0, 14, 13, 0, 1, 0, 6, 14, 0, 7
     124      145307.6      3587.0  3532, 0, 14, 12, 0, 1, 0, 8, 12, 0, 8
     125      145329.2      3566.0  3512, 0, 12, 12, 0, 2, 0, 10, 15, 0, 3
     126      145330.6      3545.0  3492, 0, 14, 12, 0, 1, 0, 10, 10, 0, 6

--- Solution (notes MIDI) ---
48 43 45 43 47 45 45 43 48 48 45 47 50 48 45 47 48 50 55 57 59 60 62 64 65 64 
