========================================
  RÉSULTATS : 3voices_1_1_2_vtype_1_2
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 1
v_type            : 1 2
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.0
Temps 1ère solution (ms)    : 13.1
Temps dernière amélio. (ms) : 148397.2
Solutions trouvées          : 224
Améliorations de coût       : 220
Score pondéré           : 3416.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1563631
Échecs     : 781583
Restarts   : 0
Propagat.  : 1228230921
Profondeur : 69

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      55         436.5      9798.0  9624, 4, 14, 10, 16, 4, 0, 20, 100, 0, 6
      56         437.6      9782.0  9608, 4, 14, 10, 16, 4, 0, 18, 102, 0, 6
      57         461.7      9776.0  9600, 2, 14, 10, 16, 4, 0, 20, 104, 0, 6
      58         464.5      9760.0  9584, 2, 14, 10, 16, 4, 0, 18, 106, 0, 6
      59         469.3      9707.0  9532, 2, 14, 10, 16, 3, 0, 18, 107, 0, 5
      60         497.5      9641.0  9468, 2, 14, 12, 16, 2, 0, 16, 105, 0, 6
      61         499.9      9633.0  9460, 2, 14, 11, 16, 2, 0, 18, 105, 0, 5
      62         532.7      9580.0  9408, 2, 14, 11, 16, 3, 0, 16, 104, 0, 6
      63         536.7      9517.0  9348, 2, 16, 11, 16, 2, 0, 16, 100, 0, 6
      64         537.3      9450.0  9280, 2, 14, 10, 16, 3, 0, 18, 100, 0, 7
      65         538.4      9368.0  9200, 2, 14, 10, 16, 2, 0, 18, 101, 0, 5
      66         615.1      9374.0  9200, 0, 16, 11, 8, 2, 0, 16, 115, 0, 6
      67         616.5      9270.0  9096, 0, 14, 10, 8, 2, 0, 18, 117, 0, 5
      68         626.2      9162.0  8992, 0, 14, 11, 8, 2, 0, 18, 114, 0, 3
      69         627.6      9147.0  8980, 0, 16, 12, 8, 2, 0, 18, 107, 0, 4
      70         628.8      9131.0  8964, 0, 16, 12, 8, 2, 0, 16, 109, 0, 4
      71         630.0      9040.0  8872, 0, 14, 11, 8, 2, 0, 18, 110, 0, 5
      72         630.5      9027.0  8860, 0, 14, 11, 8, 2, 0, 18, 111, 0, 3
      73         751.4      8962.0  8792, 2, 14, 10, 0, 4, 0, 26, 103, 0, 11
      74         757.2      8954.0  8784, 2, 14, 9, 0, 4, 0, 28, 103, 0, 10
      75         771.7      8946.0  8776, 2, 14, 9, 0, 5, 0, 26, 103, 0, 11
      76         772.0      8912.0  8744, 2, 14, 10, 0, 5, 0, 24, 104, 0, 9
      77         773.1      8827.0  8660, 2, 14, 9, 0, 5, 0, 24, 104, 0, 9
      78         794.6      8782.0  8616, 2, 14, 10, 0, 4, 0, 24, 102, 0, 10
      79         796.0      8769.0  8604, 2, 14, 10, 0, 4, 0, 24, 103, 0, 8
      80         822.2      8753.0  8588, 2, 14, 9, 0, 5, 0, 24, 103, 0, 8
      81         839.3      8724.0  8560, 2, 14, 12, 0, 4, 0, 20, 101, 0, 11
      82         842.0      8716.0  8552, 2, 14, 11, 0, 4, 0, 22, 101, 0, 10
      83         858.5      8687.0  8524, 2, 14, 11, 0, 4, 0, 22, 101, 0, 9
      84         861.1      8679.0  8516, 2, 14, 10, 0, 4, 0, 24, 101, 0, 8
      85         879.8      8642.0  8480, 2, 14, 11, 0, 4, 0, 22, 100, 0, 9
      86         882.5      8626.0  8464, 2, 14, 11, 0, 4, 0, 20, 102, 0, 9
      87         885.1      8626.0  8464, 2, 14, 10, 0, 5, 0, 22, 100, 0, 9
      88         886.4      8541.0  8380, 2, 14, 9, 0, 5, 0, 22, 100, 0, 9
      89         889.9      8525.0  8364, 2, 14, 9, 0, 5, 0, 20, 102, 0, 9
      90         995.6      8522.0  8360, 0, 14, 11, 0, 3, 0, 22, 104, 0, 8
      91         996.3      8509.0  8348, 0, 14, 11, 0, 3, 0, 22, 105, 0, 6
      92        1020.4      8498.0  8336, 0, 14, 10, 0, 5, 0, 24, 98, 0, 11
      93        1023.6      8482.0  8320, 0, 14, 10, 0, 5, 0, 22, 100, 0, 11
      94        1031.2      8429.0  8268, 0, 14, 10, 0, 4, 0, 24, 98, 0, 11
      95        1033.5      8413.0  8252, 0, 14, 10, 0, 4, 0, 22, 100, 0, 11
      96        1035.8      8384.0  8224, 0, 14, 10, 0, 4, 0, 24, 97, 0, 11
      97        1038.3      8376.0  8216, 0, 14, 9, 0, 4, 0, 26, 97, 0, 10
      98        1044.9      8331.0  8172, 0, 14, 9, 0, 4, 0, 22, 102, 0, 8
      99        1046.3      8204.0  8048, 0, 14, 10, 0, 4, 0, 20, 99, 0, 9
     100        1049.4      8196.0  8040, 0, 14, 9, 0, 4, 0, 22, 99, 0, 8
     101        1050.3      8138.0  7984, 0, 14, 10, 0, 5, 0, 20, 96, 0, 9
     102        1052.0      8053.0  7900, 0, 14, 9, 0, 5, 0, 20, 96, 0, 9
     103        1054.0      8037.0  7884, 0, 14, 9, 0, 5, 0, 18, 98, 0, 9
     104        1166.8      8016.0  7864, 0, 14, 10, 0, 3, 0, 20, 97, 0, 8
     105        1242.9      7973.0  7820, 0, 14, 10, 0, 2, 0, 16, 101, 0, 10
     106        1244.1      7965.0  7812, 0, 14, 9, 0, 2, 0, 18, 101, 0, 9
     107        1266.3      7936.0  7784, 0, 14, 9, 0, 2, 0, 20, 98, 0, 9
     108        1267.2      7809.0  7660, 0, 14, 10, 0, 2, 0, 18, 95, 0, 10
     109        1269.8      7801.0  7652, 0, 14, 9, 0, 2, 0, 20, 95, 0, 9
     110        1404.8      7775.0  7628, 0, 14, 9, 0, 4, 0, 20, 92, 0, 8
     111        1408.1      7759.0  7612, 0, 14, 9, 0, 4, 0, 18, 94, 0, 8
     112        1497.8      7740.0  7592, 0, 12, 11, 0, 2, 0, 20, 94, 0, 9
     113        1498.4      7727.0  7580, 0, 12, 11, 0, 2, 0, 20, 95, 0, 7
     114        1626.0      7676.0  7528, 0, 12, 9, 0, 2, 0, 18, 100, 0, 7
     115        1627.5      7549.0  7404, 0, 12, 10, 0, 2, 0, 16, 97, 0, 8
     116        1630.0      7541.0  7396, 0, 12, 9, 0, 2, 0, 18, 97, 0, 7
     117        1658.7      7520.0  7376, 0, 12, 10, 0, 2, 0, 18, 94, 0, 8
     118        1661.2      7491.0  7348, 0, 12, 10, 0, 2, 0, 20, 91, 0, 8
     119        1668.4      7481.0  7340, 0, 14, 10, 0, 2, 0, 18, 89, 0, 8
     120        1669.9      7377.0  7236, 0, 12, 9, 0, 2, 0, 20, 91, 0, 7
     121        1777.2      7335.0  7196, 0, 12, 9, 0, 4, 0, 18, 90, 0, 6
     122        2024.5      7318.0  7192, 0, 16, 13, 8, 1, 0, 18, 66, 0, 4
     123        2031.4      7240.0  7112, 0, 14, 12, 8, 1, 0, 18, 69, 0, 6
     124        2036.1      7134.0  7008, 0, 14, 12, 8, 1, 0, 16, 69, 0, 6
     125        2036.9      7126.0  7000, 0, 14, 11, 8, 1, 0, 18, 69, 0, 5
     126        2042.5      7054.0  6928, 0, 14, 11, 8, 2, 0, 16, 65, 0, 10
     127        2113.3      7003.0  6884, 0, 16, 13, 8, 1, 0, 18, 59, 0, 4
     128        2113.9      6987.0  6868, 0, 16, 13, 8, 1, 0, 16, 61, 0, 4
     129        2114.9      6891.0  6772, 0, 14, 13, 8, 1, 0, 16, 63, 0, 4
     130        2117.7      6883.0  6764, 0, 14, 12, 8, 1, 0, 18, 63, 0, 3
     131        2356.1      6878.0  6760, 0, 14, 13, 8, 3, 0, 18, 56, 0, 6
     132        2366.3      6862.0  6744, 0, 14, 12, 8, 4, 0, 18, 56, 0, 6
     133        2367.9      6777.0  6660, 0, 14, 11, 8, 4, 0, 18, 56, 0, 6
     134        2404.6      6753.0  6636, 0, 14, 13, 8, 3, 0, 16, 53, 0, 10
     135        2423.9      6687.0  6572, 0, 14, 11, 8, 4, 0, 18, 54, 0, 6
     136        2834.4      6635.0  6516, 0, 14, 12, 0, 4, 0, 18, 64, 0, 7
     137        2837.0      6635.0  6516, 0, 14, 11, 0, 5, 0, 20, 62, 0, 7
     138        2837.8      6550.0  6432, 0, 14, 10, 0, 5, 0, 20, 62, 0, 7
     139        2841.3      6534.0  6416, 0, 14, 10, 0, 5, 0, 18, 64, 0, 7
     140        2978.6      6521.0  6404, 0, 14, 12, 0, 3, 0, 18, 63, 0, 7
     141        2980.9      6513.0  6396, 0, 14, 11, 0, 3, 0, 20, 63, 0, 6
     142        3052.8      6510.0  6392, 0, 14, 12, 0, 2, 0, 16, 66, 0, 8
     143        3064.3      6494.0  6376, 0, 14, 11, 0, 3, 0, 16, 66, 0, 8
     144        3064.8      6409.0  6292, 0, 14, 10, 0, 3, 0, 16, 66, 0, 8
     145        3103.5      6380.0  6264, 0, 14, 10, 0, 3, 0, 20, 60, 0, 9
     146        3104.8      6298.0  6184, 0, 14, 10, 0, 2, 0, 20, 61, 0, 7
     147        3187.6      6272.0  6160, 0, 14, 10, 0, 4, 0, 20, 58, 0, 6
     148        3190.5      6256.0  6144, 0, 14, 10, 0, 4, 0, 18, 60, 0, 6
     149        3380.7      6232.0  6120, 0, 14, 11, 0, 2, 0, 20, 57, 0, 8
     150        3386.7      6224.0  6112, 0, 14, 10, 0, 2, 0, 22, 57, 0, 7
     151        3400.5      6219.0  6108, 0, 14, 10, 0, 3, 0, 22, 56, 0, 6
     152        3404.0      6203.0  6092, 0, 14, 10, 0, 3, 0, 20, 58, 0, 6
     153        3462.3      6193.0  6084, 0, 14, 13, 0, 2, 0, 18, 56, 0, 6
     154        3467.4      6092.0  5984, 0, 14, 11, 0, 3, 0, 18, 56, 0, 6
     155        3503.5      6068.0  5960, 0, 14, 11, 0, 2, 0, 20, 54, 0, 7
     156        3503.8      5986.0  5880, 0, 14, 11, 0, 1, 0, 20, 55, 0, 5
     157        3965.4      5945.0  5836, 0, 12, 10, 0, 2, 0, 18, 59, 0, 8
     158        3966.5      5937.0  5828, 0, 12, 9, 0, 2, 0, 20, 59, 0, 7
     159        3980.0      5929.0  5820, 0, 12, 9, 0, 3, 0, 18, 59, 0, 8
     160        3981.0      5810.0  5704, 0, 12, 9, 0, 3, 0, 16, 60, 0, 6
     161        4020.6      5707.0  5604, 0, 12, 10, 0, 2, 0, 18, 55, 0, 6
     162        4022.4      5699.0  5596, 0, 12, 9, 0, 2, 0, 20, 55, 0, 5
     163        4185.4      5657.0  5556, 0, 12, 9, 0, 4, 0, 18, 54, 0, 4
     164        6831.8      5654.0  5552, 0, 12, 10, 0, 3, 0, 18, 51, 0, 8
     165        6833.1      5646.0  5544, 0, 12, 9, 0, 3, 0, 20, 51, 0, 7
     166        6921.6      5620.0  5520, 0, 12, 9, 0, 5, 0, 20, 48, 0, 6
     167        6923.8      5604.0  5504, 0, 12, 9, 0, 5, 0, 18, 50, 0, 6
     168        9864.4      5481.0  5396, 0, 16, 13, 8, 0, 0, 20, 25, 0, 3
     169       10186.7      5444.0  5352, 0, 16, 12, 0, 1, 0, 20, 35, 0, 8
     170       10188.5      5436.0  5344, 0, 16, 11, 0, 1, 0, 22, 35, 0, 7
     171       10193.6      5428.0  5336, 0, 16, 12, 0, 3, 0, 20, 29, 0, 12
     172       10195.0      5359.0  5268, 0, 16, 12, 0, 2, 0, 20, 29, 0, 12
     173       10260.8      5277.0  5188, 0, 16, 11, 0, 2, 0, 18, 34, 0, 8
     174       10296.2      5166.0  5080, 0, 14, 12, 0, 2, 0, 24, 28, 0, 6
     175       10299.2      5150.0  5064, 0, 14, 12, 0, 2, 0, 22, 30, 0, 6
     176       10299.9      5121.0  5036, 0, 14, 12, 0, 2, 0, 24, 27, 0, 6
     177       10300.2      5084.0  5000, 0, 14, 12, 0, 3, 0, 22, 27, 0, 6
     178       10303.0      4925.0  4844, 0, 14, 12, 0, 2, 0, 22, 25, 0, 6
     179       10305.4      4917.0  4836, 0, 14, 11, 0, 2, 0, 24, 25, 0, 5
     180       10327.2      4815.0  4740, 0, 16, 13, 0, 1, 0, 24, 17, 0, 4
     181       10329.7      4814.0  4736, 0, 14, 12, 0, 1, 0, 22, 26, 0, 3
     182       10330.9      4764.0  4688, 0, 14, 13, 0, 1, 0, 22, 23, 0, 3
     183       10331.4      4679.0  4604, 0, 14, 12, 0, 1, 0, 22, 23, 0, 3
     184       10457.7      4676.0  4600, 0, 14, 13, 0, 2, 0, 18, 21, 0, 8
     185       10494.3      4626.0  4552, 0, 14, 11, 0, 3, 0, 22, 20, 0, 4
     186       10496.1      4610.0  4536, 0, 14, 11, 0, 3, 0, 20, 22, 0, 4
     187       11068.3      4607.0  4532, 0, 16, 12, 0, 2, 0, 16, 17, 0, 12
     188       11111.1      4541.0  4468, 0, 16, 10, 0, 3, 0, 18, 18, 0, 8
     189       11274.9      4488.0  4416, 0, 16, 10, 0, 2, 0, 20, 16, 0, 8
     190       11278.3      4472.0  4400, 0, 16, 10, 0, 2, 0, 18, 18, 0, 8
     191       11427.5      4437.0  4364, 0, 14, 11, 0, 1, 0, 18, 21, 0, 8
     192       11427.7      4400.0  4328, 0, 14, 11, 0, 2, 0, 16, 21, 0, 8
     193       11431.3      4392.0  4320, 0, 14, 10, 0, 2, 0, 18, 21, 0, 7
     194       11431.5      4336.0  4264, 0, 14, 10, 0, 1, 0, 18, 20, 0, 9
     195       11432.0      4323.0  4252, 0, 14, 10, 0, 1, 0, 18, 21, 0, 7
     196       11449.9      4302.0  4232, 0, 14, 11, 0, 1, 0, 18, 18, 0, 8
     197       11451.4      4236.0  4168, 0, 14, 11, 0, 2, 0, 18, 15, 0, 8
     198       11455.6      4167.0  4100, 0, 14, 11, 0, 1, 0, 18, 15, 0, 8
     199       11457.5      4159.0  4092, 0, 14, 10, 0, 1, 0, 20, 15, 0, 7
     200       11543.5      4117.0  4052, 0, 14, 10, 0, 3, 0, 18, 14, 0, 6
     201       13891.9      4096.0  4032, 0, 14, 10, 0, 4, 0, 18, 12, 0, 6
     202       17549.7      4014.0  3952, 0, 14, 11, 0, 2, 0, 16, 15, 0, 4
     203       17673.2      3943.0  3884, 0, 14, 13, 0, 2, 0, 14, 12, 0, 4
     204       17949.4      3924.0  3864, 0, 14, 11, 0, 2, 0, 16, 13, 0, 4
     205       18103.6      3853.0  3796, 0, 14, 13, 0, 2, 0, 14, 10, 0, 4
     206       19914.2      3850.0  3792, 0, 14, 12, 0, 3, 0, 14, 9, 0, 6
     207       23894.1      3841.0  3780, 0, 14, 10, 0, 3, 0, 12, 13, 0, 9
     208       23896.9      3825.0  3764, 0, 14, 10, 0, 3, 0, 10, 15, 0, 9
     209       23931.4      3762.0  3704, 0, 14, 11, 0, 3, 0, 10, 13, 0, 7
     210       23932.1      3746.0  3688, 0, 14, 10, 0, 4, 0, 10, 13, 0, 7
     211       23932.8      3677.0  3620, 0, 14, 10, 0, 3, 0, 10, 13, 0, 7
     212       28419.1      3613.0  3556, 0, 12, 11, 0, 2, 0, 8, 19, 0, 5
     213       28441.5      3597.0  3540, 0, 14, 9, 0, 2, 0, 10, 14, 0, 8
     214       28441.7      3589.0  3532, 0, 14, 9, 0, 3, 0, 8, 14, 0, 9
     215       31086.3      3561.0  3508, 0, 14, 12, 0, 1, 0, 10, 11, 0, 5
     216       31086.6      3540.0  3488, 0, 14, 13, 0, 1, 0, 8, 11, 0, 5
     217       31130.2      3539.0  3484, 0, 14, 10, 0, 3, 0, 8, 11, 0, 9
     218       32823.1      3536.0  3480, 0, 14, 9, 0, 4, 0, 8, 10, 0, 11
     219       51681.8      3522.0  3464, 0, 10, 10, 0, 2, 0, 10, 20, 0, 6
     220       52237.4      3466.0  3408, 0, 10, 10, 0, 1, 0, 10, 19, 0, 8
     221       52976.1      3445.0  3388, 0, 10, 10, 0, 2, 0, 10, 17, 0, 8
     222      143707.8      3432.0  3376, 0, 10, 10, 0, 2, 0, 8, 21, 0, 5
     223      143708.4      3419.0  3364, 0, 10, 10, 0, 2, 0, 8, 22, 0, 3
