========================================
  RÉSULTATS : 3voices_1_1_2_vtype_2_3
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 1
v_type            : 2 3
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.0
Temps 1ère solution (ms)    : 16.9
Temps dernière amélio. (ms) : 149818.0
Solutions trouvées          : 143
Améliorations de coût       : 132
Score pondéré           : 3355.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1687341
Échecs     : 843521
Restarts   : 0
Propagat.  : 1434559212
Profondeur : 68

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      97        2777.1      4871.0
      99        2782.6      4870.0
     100        2783.5      4865.0
     101        2783.7      4767.0
     102        3194.4      4717.0
     103        3241.3      4678.0
     104        3244.9      4622.0
     105        3452.7      4583.0
     106        3484.6      4576.0
     107        3488.3      4553.0
     108        3488.9      4510.0
     109        4654.2      4442.0
     110        4796.3      4347.0
     111        6689.0      4299.0
     112        8641.6      4294.0
     113        8642.1      4286.0
     114        8646.1      4257.0
     115        8646.3      4201.0
     116        8662.3      4175.0
     118       10786.3      4111.0
     119       10787.3      4106.0
     120       10788.0      4008.0
     121       32916.5      3965.0
     122       32917.4      3938.0
     124       43443.0      3928.0
     125       43443.5      3867.0
     126       43444.9      3825.0
     127       43447.2      3801.0
     128       43448.1      3700.0
     129       43458.5      3684.0
     131       61868.4      3665.0
     132       62094.4      3642.0
     134       62099.5      3610.0
     135       62103.4      3596.0
     137      139359.2      3556.0
     138      142902.3      3531.0
     139      142904.0      3470.0
     140      142904.8      3427.0
     141      149600.0      3424.0
     142      149810.2      3369.0
     143      149818.0      3355.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1          16.9     10944.0  10760, 4, 10, 11, 40, 6, 0, 18, 92, 0, 3
       2          17.8     10806.0  10624, 4, 10, 11, 40, 6, 0, 16, 90, 0, 5
       3          18.4     10777.0  10596, 4, 10, 10, 40, 7, 0, 16, 91, 0, 3
       4          19.0     10708.0  10528, 4, 10, 10, 40, 6, 0, 16, 91, 0, 3
       5          19.5     10487.0  10308, 4, 12, 10, 32, 6, 0, 18, 92, 0, 5
       6          20.1     10188.0  10016, 4, 12, 10, 32, 6, 0, 16, 89, 0, 3
       7          21.4     10119.0  9948, 4, 12, 10, 32, 5, 0, 16, 89, 0, 3
       8          22.5     10039.0  9868, 4, 10, 10, 32, 7, 0, 16, 87, 0, 5
       9          25.1      9931.0  9756, 2, 12, 9, 24, 6, 0, 18, 101, 0, 3
      10          26.4      9862.0  9688, 2, 12, 9, 24, 5, 0, 18, 101, 0, 3
      11          27.6      9719.0  9548, 2, 10, 10, 24, 7, 0, 20, 94, 0, 4
      12          28.4      9589.0  9420, 2, 10, 9, 24, 7, 0, 20, 93, 0, 4
      13          32.8      9230.0  9072, 2, 12, 12, 24, 5, 0, 18, 80, 0, 5
      14          33.3      9206.0  9048, 2, 12, 11, 24, 5, 0, 20, 79, 0, 5
      15          34.3      9100.0  8944, 2, 12, 11, 24, 5, 0, 18, 79, 0, 5
      16          35.6      9060.0  8904, 2, 10, 11, 24, 6, 0, 20, 79, 0, 4
      17          36.8      9057.0  8900, 2, 10, 10, 24, 7, 0, 20, 78, 0, 6
      18          37.2      8954.0  8800, 2, 10, 10, 24, 7, 0, 20, 77, 0, 4
      19          40.0      8904.0  8752, 2, 12, 11, 24, 5, 0, 16, 77, 0, 5
      20          52.3      8808.0  8656, 2, 10, 9, 24, 7, 0, 20, 75, 0, 5
      21          57.9      8726.0  8568, 0, 12, 9, 16, 7, 0, 18, 87, 0, 9
      22          59.5      8404.0  8256, 2, 12, 10, 16, 6, 0, 18, 75, 0, 9
      23          60.8      8327.0  8180, 0, 12, 12, 16, 6, 0, 18, 74, 0, 9
      24          61.4      8250.0  8104, 0, 12, 11, 16, 7, 0, 16, 75, 0, 9
      25          62.2      8194.0  8048, 0, 12, 11, 16, 6, 0, 16, 74, 0, 11
      26          62.8      8173.0  8028, 0, 12, 10, 16, 6, 0, 18, 75, 0, 8
      27          63.4      8157.0  8012, 0, 12, 10, 16, 6, 0, 18, 74, 0, 9
      28          64.0      8107.0  7964, 0, 12, 10, 16, 7, 0, 16, 75, 0, 7
      29          66.1      8096.0  7952, 0, 12, 9, 16, 7, 0, 18, 73, 0, 9
      30          66.4      8040.0  7896, 0, 12, 9, 16, 6, 0, 18, 72, 0, 11
      31          96.9      7927.0  7788, 0, 12, 11, 16, 6, 0, 14, 73, 0, 7
      32         100.1      7917.0  7780, 0, 14, 11, 16, 4, 0, 14, 73, 0, 5
      33         108.1      7901.0  7764, 0, 12, 11, 16, 6, 0, 16, 72, 0, 4
      34         110.9      7824.0  7688, 0, 12, 11, 16, 6, 0, 16, 69, 0, 6
      35         115.3      7725.0  7588, 0, 10, 10, 16, 7, 0, 14, 73, 0, 7
      36         119.4      7696.0  7560, 0, 12, 10, 16, 5, 0, 14, 70, 0, 9
      37         123.6      7662.0  7528, 0, 12, 10, 16, 6, 0, 14, 69, 0, 7
      38         141.7      7572.0  7440, 0, 12, 10, 16, 6, 0, 14, 67, 0, 7
      39         147.1      7562.0  7432, 0, 14, 10, 16, 4, 0, 14, 67, 0, 5
      40         250.4      7379.0  7260, 2, 12, 11, 24, 4, 0, 18, 41, 0, 7
      41         251.1      7236.0  7120, 2, 12, 12, 24, 4, 0, 14, 40, 0, 8
      42         252.1      7138.0  7024, 2, 12, 11, 24, 4, 0, 14, 41, 0, 6
      43         258.2      7042.0  6928, 2, 10, 9, 24, 6, 0, 18, 39, 0, 6
      44         295.1      7005.0  6892, 2, 12, 10, 24, 4, 0, 14, 38, 0, 9
      45         300.5      6971.0  6860, 2, 12, 10, 24, 5, 0, 14, 37, 0, 7
      46         310.9      6883.0  6772, 2, 10, 10, 24, 6, 0, 14, 37, 0, 8
      47         335.9      6854.0  6744, 2, 10, 11, 24, 5, 0, 12, 39, 0, 7
      48         340.8      6831.0  6724, 2, 12, 10, 24, 4, 0, 14, 38, 0, 3
      49         341.7      6788.0  6680, 2, 10, 10, 24, 5, 0, 14, 39, 0, 4
      50         363.7      6723.0  6612, 0, 14, 12, 16, 2, 0, 16, 44, 0, 7
      51         364.8      6715.0  6604, 0, 14, 11, 16, 2, 0, 16, 47, 0, 5
      52         365.4      6633.0  6524, 0, 14, 12, 16, 2, 0, 16, 42, 0, 7
      53         367.2      6604.0  6496, 0, 14, 11, 16, 3, 0, 16, 43, 0, 5
      54         368.5      6535.0  6428, 0, 14, 11, 16, 2, 0, 16, 43, 0, 5
      55         371.9      6537.0  6428, 0, 12, 11, 16, 3, 0, 16, 45, 0, 6
      56         376.5      6537.0  6428, 0, 12, 10, 16, 4, 0, 18, 43, 0, 6
      57         377.8      6431.0  6324, 0, 12, 10, 16, 4, 0, 16, 43, 0, 6
      58         398.2      6428.0  6320, 2, 10, 9, 16, 5, 0, 16, 41, 0, 9
      59         436.9      6406.0  6296, 0, 10, 10, 16, 6, 0, 12, 45, 0, 11
      60         439.2      6377.0  6268, 0, 12, 10, 16, 4, 0, 12, 42, 0, 13
      61         446.4      6343.0  6236, 0, 12, 10, 16, 5, 0, 12, 41, 0, 11
      62         446.7      6287.0  6180, 0, 12, 10, 16, 4, 0, 12, 40, 0, 13
      63         461.9      6287.0  6180, 0, 12, 9, 16, 5, 0, 14, 38, 0, 13
      64         492.1      6264.0  6160, 2, 10, 9, 16, 5, 0, 18, 35, 0, 9
      65         502.7      6159.0  6060, 0, 14, 11, 16, 2, 0, 14, 37, 0, 5
      66         506.5      6161.0  6060, 0, 12, 11, 16, 3, 0, 14, 39, 0, 6
      67         508.1      6122.0  6024, 0, 14, 11, 16, 3, 0, 12, 37, 0, 5
      68         508.6      6098.0  6000, 0, 14, 10, 16, 3, 0, 14, 36, 0, 5
      69         509.9      6055.0  5956, 0, 12, 10, 16, 4, 0, 14, 37, 0, 6
      70         650.2      6037.0  5940, 2, 12, 10, 16, 5, 0, 12, 31, 0, 9
      71         664.9      5944.0  5848, 2, 10, 9, 16, 6, 0, 18, 27, 0, 8
      72         701.6      5912.0  5816, 2, 10, 10, 16, 5, 0, 16, 27, 0, 10
      73         706.7      5899.0  5804, 2, 10, 10, 16, 5, 0, 14, 31, 0, 7
      74         709.5      5857.0  5764, 2, 12, 10, 16, 3, 0, 14, 29, 0, 7
      75         713.8      5788.0  5696, 2, 10, 11, 16, 5, 0, 14, 26, 0, 8
      76         714.4      5690.0  5600, 2, 10, 10, 16, 5, 0, 14, 27, 0, 6
      77         968.4      5619.0  5524, 2, 10, 9, 8, 5, 0, 22, 29, 0, 10
      78         991.7      5482.0  5392, 0, 14, 10, 8, 3, 0, 16, 33, 0, 6
      79         992.9      5477.0  5388, 0, 14, 11, 8, 3, 0, 16, 31, 0, 6
      80         993.2      5453.0  5364, 0, 14, 10, 8, 3, 0, 18, 30, 0, 6
      81         993.8      5410.0  5320, 0, 12, 10, 8, 4, 0, 18, 31, 0, 7
      82        1413.8      5302.0  5216, 0, 12, 11, 8, 4, 0, 16, 31, 0, 4
      83        1565.4      5297.0  5212, 0, 14, 10, 8, 4, 0, 18, 25, 0, 6
      84        1567.6      5247.0  5164, 0, 16, 11, 8, 2, 0, 14, 25, 0, 7
      85        1635.7      5240.0  5152, 0, 10, 11, 8, 5, 0, 16, 29, 0, 9
      86        1637.9      5230.0  5144, 0, 12, 11, 8, 3, 0, 16, 29, 0, 7
      87        1639.1      5217.0  5132, 0, 12, 10, 8, 4, 0, 18, 28, 0, 5
      88        1640.2      5174.0  5088, 0, 10, 10, 8, 5, 0, 18, 29, 0, 6
      89        1862.8      5124.0  5040, 2, 10, 8, 8, 6, 0, 22, 19, 0, 9
      90        1886.7      5074.0  4992, 0, 14, 10, 8, 3, 0, 14, 25, 0, 8
      91        2033.5      5055.0  4972, 0, 12, 10, 8, 3, 0, 16, 27, 0, 7
      92        2034.7      5055.0  4972, 0, 12, 9, 8, 4, 0, 18, 25, 0, 7
      93        2131.3      5042.0  4960, 0, 12, 9, 8, 4, 0, 20, 23, 0, 6
      94        2607.3      5041.0  4956, 0, 10, 8, 8, 6, 0, 22, 21, 0, 10
      95        2612.8      4991.0  4908, 0, 10, 9, 8, 6, 0, 20, 21, 0, 9
      96        2616.6      4925.0  4844, 0, 10, 8, 8, 6, 0, 22, 21, 0, 6
      97        2777.1      4871.0  4796, 0, 16, 10, 8, 1, 0, 16, 19, 0, 5
      98        2781.4      4873.0  4796, 0, 14, 10, 8, 2, 0, 16, 21, 0, 6
      99        2782.6      4870.0  4792, 0, 14, 9, 8, 3, 0, 16, 20, 0, 8
     100        2783.5      4865.0  4788, 0, 14, 10, 8, 3, 0, 16, 18, 0, 8
     101        2783.7      4767.0  4692, 0, 14, 9, 8, 3, 0, 16, 19, 0, 6
     102        3194.4      4717.0  4636, 0, 12, 11, 0, 5, 0, 16, 25, 0, 12
     103        3241.3      4678.0  4600, 0, 14, 12, 0, 2, 0, 14, 27, 0, 9
     104        3244.9      4622.0  4544, 0, 12, 11, 0, 4, 0, 16, 27, 0, 8
     105        3452.7      4583.0  4508, 0, 16, 11, 0, 2, 0, 12, 25, 0, 9
     106        3484.6      4576.0  4496, 0, 10, 11, 0, 5, 0, 14, 29, 0, 11
     107        3488.3      4553.0  4476, 0, 12, 10, 0, 4, 0, 16, 28, 0, 7
     108        3488.9      4510.0  4432, 0, 10, 10, 0, 5, 0, 16, 29, 0, 8
     109        4654.2      4442.0  4368, 2, 12, 9, 0, 4, 0, 16, 21, 0, 10
     110        4796.3      4347.0  4276, 0, 16, 10, 0, 2, 0, 12, 21, 0, 10
     111        6689.0      4299.0  4228, 0, 12, 10, 0, 4, 0, 16, 23, 0, 6
     112        8641.6      4294.0  4224, 0, 14, 10, 0, 3, 0, 16, 19, 0, 8
     113        8642.1      4286.0  4216, 0, 14, 11, 0, 3, 0, 14, 18, 0, 10
     114        8646.1      4257.0  4188, 0, 14, 10, 0, 4, 0, 14, 19, 0, 8
     115        8646.3      4201.0  4132, 0, 14, 10, 0, 3, 0, 14, 18, 0, 10
     116        8662.3      4175.0  4108, 0, 14, 11, 0, 2, 0, 14, 19, 0, 7
     117        8665.5      4175.0  4108, 0, 14, 10, 0, 3, 0, 16, 17, 0, 7
     118       10786.3      4111.0  4044, 0, 14, 10, 0, 3, 0, 14, 16, 0, 10
     119       10787.3      4106.0  4040, 0, 14, 11, 0, 3, 0, 14, 14, 0, 10
     120       10788.0      4008.0  3944, 0, 14, 10, 0, 3, 0, 14, 15, 0, 8
     121       32916.5      3965.0  3900, 0, 14, 9, 0, 3, 0, 10, 20, 0, 9
     122       32917.4      3938.0  3872, 0, 12, 9, 0, 4, 0, 10, 22, 0, 9
     123       32932.1      3938.0  3872, 0, 12, 8, 0, 5, 0, 12, 20, 0, 9
     124       43443.0      3928.0  3864, 0, 14, 9, 0, 2, 0, 10, 22, 0, 7
     125       43443.5      3867.0  3804, 0, 14, 9, 0, 2, 0, 8, 23, 0, 7
     126       43444.9      3825.0  3764, 0, 14, 11, 0, 2, 0, 8, 17, 0, 9
     127       43447.2      3801.0  3740, 0, 14, 10, 0, 2, 0, 10, 16, 0, 9
     128       43448.1      3700.0  3640, 0, 12, 10, 0, 3, 0, 10, 17, 0, 8
     129       43458.5      3684.0  3624, 0, 12, 9, 0, 4, 0, 8, 20, 0, 7
     130       43459.7      3686.0  3624, 0, 10, 9, 0, 5, 0, 10, 19, 0, 9
     131       61868.4      3665.0  3604, 0, 10, 10, 0, 5, 0, 8, 19, 0, 9
     132       62094.4      3642.0  3584, 0, 14, 9, 0, 2, 0, 8, 18, 0, 7
     133       62096.9      3644.0  3584, 0, 12, 9, 0, 3, 0, 10, 17, 0, 9
     134       62099.5      3610.0  3552, 0, 12, 10, 0, 3, 0, 10, 15, 0, 8
     135       62103.4      3596.0  3536, 0, 10, 10, 0, 4, 0, 8, 19, 0, 9
     136       62112.8      3596.0  3536, 0, 10, 9, 0, 5, 0, 10, 17, 0, 9
     137      139359.2      3556.0  3496, 0, 8, 8, 0, 7, 0, 14, 15, 0, 8
     138      142902.3      3531.0  3476, 0, 14, 9, 0, 3, 0, 12, 8, 0, 9
     139      142904.0      3470.0  3416, 0, 14, 8, 0, 4, 0, 12, 7, 0, 9
     140      142904.8      3427.0  3372, 0, 12, 8, 0, 5, 0, 12, 8, 0, 10
     141      149600.0      3424.0  3368, 0, 10, 9, 0, 6, 0, 8, 14, 0, 9
     142      149810.2      3369.0  3316, 0, 12, 9, 0, 4, 0, 10, 10, 0, 8
     143      149818.0      3355.0  3300, 0, 10, 8, 0, 6, 0, 10, 12, 0, 9

--- Solution (notes MIDI) ---
55 53 50 48 48 50 48 53 52 72 71 69 67 65 62 57 59 60 64 65 69 67 64 69 71 67 
