========================================
  RÉSULTATS : 3voices_1_1_2_vtype_1_3
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 1
v_type            : 1 3
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.1
Temps 1ère solution (ms)    : 12.5
Temps dernière amélio. (ms) : 154298.0
Solutions trouvées          : 159
Améliorations de coût       : 158
Score pondéré           : 3225.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1618452
Échecs     : 809061
Restarts   : 0
Propagat.  : 1298826266
Profondeur : 63

--- Améliorations ---
    Sol#    Temps (ms)       Coût
       1          12.5     13473.0  13228, 6, 16, 12, 24, 2, 0, 20, 158, 0, 7
       2          14.0     12079.0  11868, 6, 18, 13, 24, 2, 0, 18, 124, 0, 6
       3          14.4     11911.0  11700, 6, 16, 12, 24, 2, 0, 18, 125, 0, 8
       4          14.8     11899.0  11692, 6, 18, 13, 24, 2, 0, 18, 120, 0, 6
       5          16.3     11869.0  11660, 6, 16, 12, 24, 2, 0, 22, 120, 0, 7
       6          17.1     11779.0  11572, 6, 16, 12, 24, 2, 0, 22, 118, 0, 7
       7          17.7     11710.0  11504, 6, 16, 13, 24, 2, 0, 16, 121, 0, 8
       8          18.1     11426.0  11224, 6, 14, 12, 24, 2, 0, 16, 122, 0, 6
       9          19.0     11336.0  11136, 6, 14, 12, 24, 2, 0, 16, 120, 0, 6
      10          21.7     11278.0  11080, 6, 14, 13, 24, 1, 0, 20, 113, 0, 7
      11          22.0     11225.0  11028, 6, 14, 13, 24, 2, 0, 18, 112, 0, 8
      12          22.3     11156.0  10960, 6, 14, 13, 24, 1, 0, 18, 112, 0, 8
      13          23.2     11143.0  10948, 6, 14, 13, 24, 1, 0, 18, 113, 0, 6
      14          25.5     11111.0  10916, 6, 14, 13, 24, 1, 0, 18, 111, 0, 8
      15          27.2     10712.0  10520, 6, 14, 12, 16, 3, 0, 20, 111, 0, 10
      16          28.3     10537.0  10348, 6, 14, 12, 16, 2, 0, 18, 111, 0, 10
      17          29.1     10418.0  10232, 6, 14, 12, 16, 2, 0, 16, 112, 0, 8
      18          32.4     10388.0  10200, 4, 14, 12, 16, 1, 0, 20, 112, 0, 9
      19          33.4     10375.0  10188, 4, 14, 12, 16, 1, 0, 20, 113, 0, 7
      20          37.0     10106.0  9928, 4, 16, 13, 16, 1, 0, 18, 104, 0, 6
      21          42.4     10097.0  9916, 4, 14, 13, 16, 1, 0, 16, 109, 0, 8
      22          43.0     10084.0  9904, 4, 14, 13, 16, 1, 0, 16, 110, 0, 6
      23          47.8     10033.0  9852, 4, 14, 11, 16, 1, 0, 20, 106, 0, 9
      24          49.0     10020.0  9840, 4, 14, 11, 16, 1, 0, 20, 107, 0, 7
      25          54.8      9159.0  9004, 4, 18, 14, 16, 1, 0, 20, 72, 0, 10
      26          55.6      8978.0  8824, 4, 16, 13, 16, 1, 0, 20, 74, 0, 10
      27          56.2      8962.0  8808, 4, 16, 13, 16, 1, 0, 18, 76, 0, 10
      28          56.7      8814.0  8664, 4, 16, 13, 16, 1, 0, 18, 74, 0, 8
      29          58.3      8771.0  8620, 4, 14, 12, 16, 1, 0, 24, 72, 0, 8
      30          59.1      8543.0  8396, 4, 14, 12, 16, 1, 0, 20, 71, 0, 9
      31          61.4      8538.0  8392, 4, 14, 13, 16, 1, 0, 18, 72, 0, 8
      32          72.5      8486.0  8344, 4, 16, 13, 16, 1, 0, 18, 68, 0, 6
      33          73.2      8419.0  8276, 4, 14, 12, 16, 2, 0, 20, 68, 0, 7
      34          74.0      8337.0  8196, 4, 14, 12, 16, 1, 0, 20, 69, 0, 5
      35          86.9      8297.0  8156, 4, 14, 12, 16, 2, 0, 18, 67, 0, 8
      36          87.7      8215.0  8076, 4, 14, 12, 16, 1, 0, 18, 68, 0, 6
      37         108.4      8086.0  7952, 4, 16, 12, 16, 1, 0, 18, 61, 0, 6
      38         108.9      8041.0  7908, 4, 16, 12, 16, 1, 0, 18, 60, 0, 6
      39         109.8      7951.0  7820, 4, 16, 12, 16, 1, 0, 18, 58, 0, 6
      40         111.3      7887.0  7756, 4, 14, 12, 16, 1, 0, 20, 59, 0, 5
      41         111.5      7802.0  7672, 4, 14, 11, 16, 1, 0, 20, 59, 0, 5
      42         136.7      7765.0  7636, 4, 14, 11, 16, 2, 0, 20, 56, 0, 6
      43         139.6      7749.0  7620, 4, 14, 11, 16, 2, 0, 18, 58, 0, 6
      44         171.6      7680.0  7552, 4, 14, 11, 16, 1, 0, 20, 55, 0, 7
      45         174.2      7675.0  7548, 4, 14, 12, 16, 1, 0, 18, 56, 0, 6
      46         260.9      7591.0  7460, 4, 14, 12, 8, 2, 0, 20, 62, 0, 9
      47         261.5      7578.0  7448, 4, 14, 12, 8, 2, 0, 20, 63, 0, 7
      48         276.4      7525.0  7396, 4, 14, 12, 8, 3, 0, 18, 62, 0, 8
      49         277.7      7440.0  7312, 4, 14, 11, 8, 3, 0, 18, 62, 0, 8
      50         279.6      7424.0  7296, 4, 14, 11, 8, 3, 0, 16, 64, 0, 8
      51         307.4      7363.0  7236, 4, 14, 12, 8, 2, 0, 16, 61, 0, 10
      52         313.3      7355.0  7228, 4, 14, 11, 8, 2, 0, 18, 61, 0, 9
      53         315.5      7350.0  7224, 4, 14, 12, 8, 2, 0, 16, 62, 0, 8
      54         322.2      7342.0  7216, 4, 14, 11, 8, 2, 0, 22, 56, 0, 9
      55         323.0      7329.0  7204, 4, 14, 11, 8, 2, 0, 22, 57, 0, 7
      56         373.9      7260.0  7136, 4, 14, 11, 8, 3, 0, 18, 58, 0, 8
      57         375.1      7175.0  7052, 4, 14, 10, 8, 3, 0, 18, 58, 0, 8
      58         428.5      7148.0  7024, 2, 14, 11, 8, 1, 0, 18, 65, 0, 5
      59         446.1      7097.0  6972, 2, 14, 11, 8, 1, 0, 16, 63, 0, 10
      60         448.5      7084.0  6960, 2, 14, 11, 8, 1, 0, 16, 64, 0, 8
      61         484.7      7060.0  6936, 2, 14, 12, 8, 1, 0, 16, 59, 0, 12
      62         490.0      7055.0  6932, 2, 14, 11, 8, 1, 0, 20, 58, 0, 9
      63         490.6      7042.0  6920, 2, 14, 11, 8, 1, 0, 20, 59, 0, 7
      64         536.9      6982.0  6856, 2, 14, 10, 0, 4, 0, 24, 62, 0, 10
      65         538.6      6966.0  6840, 2, 14, 10, 0, 4, 0, 22, 64, 0, 10
      66         557.4      6961.0  6836, 2, 14, 11, 0, 2, 0, 26, 61, 0, 9
      67         580.9      6897.0  6772, 2, 14, 11, 0, 2, 0, 22, 63, 0, 11
      68         583.2      6892.0  6768, 2, 14, 12, 0, 2, 0, 20, 64, 0, 10
      69         611.3      6871.0  6748, 2, 14, 11, 0, 4, 0, 22, 60, 0, 10
      70         612.7      6786.0  6664, 2, 14, 10, 0, 4, 0, 22, 60, 0, 10
      71         613.7      6770.0  6648, 2, 14, 10, 0, 4, 0, 20, 62, 0, 10
      72         804.8      6752.0  6632, 2, 16, 10, 0, 3, 0, 20, 59, 0, 10
      73         805.9      6619.0  6500, 2, 14, 10, 0, 4, 0, 20, 58, 0, 11
      74         806.3      6537.0  6420, 2, 14, 10, 0, 3, 0, 20, 59, 0, 9
      75         807.2      6468.0  6352, 2, 14, 10, 0, 4, 0, 18, 57, 0, 11
      76         807.8      6399.0  6284, 2, 14, 10, 0, 3, 0, 18, 57, 0, 11
      77         817.3      6231.0  6116, 0, 14, 9, 0, 1, 0, 18, 64, 0, 9
      78         818.6      6218.0  6104, 0, 14, 9, 0, 1, 0, 18, 65, 0, 7
      79         820.8      6091.0  5980, 0, 14, 10, 0, 1, 0, 16, 62, 0, 8
      80         852.4      6067.0  5956, 0, 14, 11, 0, 1, 0, 16, 57, 0, 12
      81         869.6      6062.0  5952, 0, 14, 10, 0, 1, 0, 20, 56, 0, 9
      82         869.9      6049.0  5940, 0, 14, 10, 0, 1, 0, 20, 57, 0, 7
      83         938.5      5983.0  5876, 0, 14, 11, 0, 1, 0, 18, 56, 0, 7
      84         939.7      5970.0  5864, 0, 14, 11, 0, 1, 0, 18, 57, 0, 5
      85        1026.0      5916.0  5808, 0, 12, 10, 0, 2, 0, 18, 59, 0, 7
      86        1055.0      5911.0  5804, 0, 12, 9, 0, 4, 0, 20, 56, 0, 6
      87        1066.1      5877.0  5772, 0, 12, 11, 0, 3, 0, 20, 53, 0, 6
      88        1068.8      5832.0  5728, 0, 12, 10, 0, 4, 0, 18, 56, 0, 4
      89        1152.4      5810.0  5704, 0, 12, 9, 0, 3, 0, 16, 60, 0, 6
      90        1194.3      5699.0  5596, 0, 12, 9, 0, 2, 0, 20, 55, 0, 5
      91        1291.6      5691.0  5588, 0, 12, 10, 0, 2, 0, 22, 48, 0, 9
      92        1292.3      5678.0  5576, 0, 12, 10, 0, 2, 0, 22, 49, 0, 7
      93        1404.7      5636.0  5536, 0, 12, 12, 0, 2, 0, 16, 52, 0, 6
      94        1405.4      5623.0  5524, 0, 12, 12, 0, 2, 0, 16, 53, 0, 4
      95        1439.1      5607.0  5508, 0, 12, 10, 0, 4, 0, 18, 51, 0, 4
      96        1480.7      5583.0  5484, 0, 12, 11, 0, 2, 0, 18, 51, 0, 5
      97        1481.3      5570.0  5472, 0, 12, 11, 0, 2, 0, 18, 52, 0, 3
      98        2189.8      5567.0  5468, 0, 12, 10, 0, 3, 0, 18, 51, 0, 5
      99        2421.8      5564.0  5464, 0, 12, 9, 0, 2, 0, 20, 52, 0, 5
     100        2671.5      5527.0  5428, 0, 12, 10, 0, 2, 0, 20, 48, 0, 7
     101        2671.9      5514.0  5416, 0, 12, 10, 0, 2, 0, 20, 49, 0, 5
     102        2830.3      5511.0  5412, 0, 12, 9, 0, 3, 0, 20, 48, 0, 7
     103        3003.6      5471.0  5380, 2, 14, 11, 0, 5, 0, 20, 31, 0, 8
     104        3015.5      5442.0  5352, 2, 14, 12, 0, 4, 0, 20, 30, 0, 8
     105        3129.0      5311.0  5220, 0, 14, 12, 0, 2, 0, 20, 34, 0, 9
     106        3129.8      5298.0  5208, 0, 14, 12, 0, 2, 0, 20, 35, 0, 7
     107        3155.3      5290.0  5200, 0, 14, 12, 0, 3, 0, 20, 32, 0, 9
     108        3156.1      5155.0  5068, 0, 14, 12, 0, 3, 0, 18, 32, 0, 8
     109        3158.1      5139.0  5052, 0, 14, 12, 0, 3, 0, 16, 34, 0, 8
     110        3199.2      5071.0  4988, 0, 16, 13, 0, 2, 0, 16, 28, 0, 8
     111        3200.1      4991.0  4908, 0, 14, 12, 0, 3, 0, 18, 29, 0, 7
     112        3200.5      4935.0  4852, 0, 14, 12, 0, 2, 0, 18, 28, 0, 9
     113        3201.2      4922.0  4840, 0, 14, 12, 0, 2, 0, 18, 29, 0, 7
     114        3253.9      4901.0  4820, 0, 14, 12, 0, 3, 0, 16, 30, 0, 6
     115        3254.9      4816.0  4736, 0, 14, 11, 0, 3, 0, 16, 30, 0, 6
     116        3315.4      4790.0  4712, 0, 14, 12, 0, 2, 0, 20, 25, 0, 5
     117        3316.1      4774.0  4696, 0, 14, 11, 0, 3, 0, 20, 25, 0, 5
     118        3316.3      4718.0  4640, 0, 14, 11, 0, 2, 0, 20, 24, 0, 7
     119        3316.8      4705.0  4628, 0, 14, 11, 0, 2, 0, 20, 25, 0, 5
     120        3392.2      4700.0  4624, 0, 14, 11, 0, 5, 0, 18, 22, 0, 6
     121        3392.5      4451.0  4380, 0, 14, 11, 0, 4, 0, 18, 18, 0, 6
     122        3473.4      4414.0  4344, 0, 14, 12, 0, 2, 0, 18, 19, 0, 5
     123        3626.7      4398.0  4328, 0, 14, 12, 0, 2, 0, 20, 15, 0, 7
     124        3627.8      4393.0  4324, 0, 14, 13, 0, 2, 0, 18, 16, 0, 6
     125        3631.3      4308.0  4240, 0, 14, 12, 0, 2, 0, 20, 13, 0, 7
     126        3632.0      4236.0  4168, 0, 14, 11, 0, 2, 0, 20, 12, 0, 9
     127        3632.9      4223.0  4156, 0, 14, 11, 0, 2, 0, 20, 13, 0, 7
     128        3727.5      4155.0  4092, 0, 16, 12, 0, 1, 0, 18, 10, 0, 6
     129        3728.9      4075.0  4012, 0, 14, 11, 0, 2, 0, 20, 11, 0, 5
     130        3729.2      4019.0  3956, 0, 14, 11, 0, 1, 0, 20, 10, 0, 7
     131        3729.7      4006.0  3944, 0, 14, 11, 0, 1, 0, 20, 11, 0, 5
     132        4793.3      4003.0  3940, 0, 14, 10, 0, 2, 0, 20, 10, 0, 7
     133        5040.4      3998.0  3936, 0, 12, 13, 0, 2, 0, 16, 15, 0, 4
     134        5082.8      3993.0  3932, 0, 12, 13, 0, 3, 0, 14, 17, 0, 2
     135        5125.7      3951.0  3892, 0, 14, 12, 0, 2, 0, 16, 13, 0, 2
     136        5950.4      3935.0  3876, 0, 14, 12, 0, 2, 0, 14, 15, 0, 2
     137        6155.2      3887.0  3828, 0, 12, 13, 0, 3, 0, 12, 17, 0, 2
     138        6281.6      3845.0  3788, 0, 14, 12, 0, 2, 0, 14, 13, 0, 2
     139        6813.0      3823.0  3764, 0, 12, 11, 0, 3, 0, 14, 17, 0, 2
     140        7089.6      3773.0  3716, 0, 12, 12, 0, 3, 0, 14, 14, 0, 2
     141        8295.5      3770.0  3712, 0, 12, 11, 0, 4, 0, 14, 13, 0, 4
     142        9226.6      3709.0  3652, 0, 14, 11, 0, 2, 0, 10, 14, 0, 6
     143        9294.3      3693.0  3636, 0, 14, 10, 0, 3, 0, 12, 11, 0, 7
     144        9296.8      3677.0  3620, 0, 14, 10, 0, 3, 0, 10, 13, 0, 7
     145        9547.7      3653.0  3596, 0, 14, 10, 0, 2, 0, 12, 11, 0, 8
     146       11070.3      3595.0  3540, 0, 14, 10, 0, 2, 0, 10, 14, 0, 5
     147       11085.0      3589.0  3532, 0, 14, 9, 0, 3, 0, 8, 14, 0, 9
     148       11159.9      3510.0  3456, 0, 12, 11, 0, 2, 0, 8, 18, 0, 3
     149       12332.7      3457.0  3404, 0, 12, 11, 0, 3, 0, 8, 14, 0, 5
     150      141508.6      3441.0  3388, 0, 12, 10, 0, 4, 0, 8, 14, 0, 5
     151      143261.2      3438.0  3384, 0, 12, 9, 0, 5, 0, 8, 13, 0, 7
     152      148164.1      3435.0  3380, 0, 10, 9, 0, 5, 0, 10, 16, 0, 5
     153      149156.5      3428.0  3376, 0, 12, 9, 0, 5, 0, 12, 10, 0, 4
     154      151512.2      3432.0  3376, 0, 10, 8, 0, 6, 0, 10, 15, 0, 7
     155      153451.5      3416.0  3360, 0, 10, 9, 0, 5, 0, 8, 16, 0, 8
     156      153524.0      3374.0  3320, 0, 12, 8, 0, 4, 0, 6, 18, 0, 6
     157      153524.7      3329.0  3276, 0, 12, 8, 0, 4, 0, 6, 17, 0, 6
     158      153529.8      3298.0  3248, 0, 12, 9, 0, 4, 0, 8, 14, 0, 3
     159      154298.0      3225.0  3172, 0, 10, 8, 0, 5, 0, 6, 16, 0, 8

--- Solution (notes MIDI) ---
48 43 45 43 47 45 48 53 52 67 69 71 74 72 69 71 72 74 76 77 72 67 64 69 71 67 
