========================================
  RÉSULTATS : 3voices_1_1_3_vtype_3_3
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 2
v_type            : 3 3
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.0
Temps 1ère solution (ms)    : 37.0
Temps dernière amélio. (ms) : 84357.0
Solutions trouvées          : 150
Améliorations de coût       : 148
Score pondéré           : 5748.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1467802
Échecs     : 733737
Restarts   : 0
Propagat.  : 1605814017
Profondeur : 89

--- Améliorations ---
    Sol#    Temps (ms)       Coût
       2          44.4     15249.0  14917, 2, 14, 0, 7, 8, 0, 22, 0, 0, 258, 6, 15
       3          46.0     15214.0  14883, 2, 14, 0, 7, 9, 0, 20, 0, 0, 260, 4, 15
       4          51.3     15200.0  14869, 2, 14, 0, 9, 7, 0, 20, 0, 0, 258, 4, 17
       5          53.1     15039.0  14709, 2, 12, 0, 8, 8, 0, 20, 0, 0, 258, 5, 17
       6          57.6     14571.0  14259, 4, 16, 0, 8, 8, 0, 18, 0, 0, 234, 5, 19
       7          58.2     14129.0  13825, 2, 16, 0, 9, 8, 0, 16, 0, 0, 230, 4, 19
       8          58.8     13760.0  13465, 2, 16, 0, 9, 8, 0, 16, 0, 0, 221, 4, 19
       9          70.4     13719.0  13423, 2, 14, 0, 9, 7, 0, 18, 0, 0, 224, 5, 17
      10          71.1     13678.0  13383, 2, 14, 0, 8, 7, 0, 20, 0, 0, 222, 5, 17
      11          71.5     13497.0  13203, 2, 12, 0, 8, 8, 0, 18, 0, 0, 222, 5, 19
      12          74.4     13489.0  13197, 2, 14, 0, 8, 8, 0, 16, 0, 0, 221, 4, 19
      13          79.4     13251.0  12973, 4, 16, 0, 9, 8, 0, 20, 0, 0, 196, 6, 19
      14          80.0     13123.0  12845, 2, 16, 0, 9, 8, 0, 18, 0, 0, 203, 5, 17
      15          80.6     13055.0  12779, 2, 16, 0, 9, 8, 0, 20, 0, 0, 197, 5, 19
      16          80.9     12876.0  12605, 2, 16, 0, 9, 8, 0, 20, 0, 0, 194, 5, 17
      17          81.6     12687.0  12419, 2, 16, 0, 9, 8, 0, 18, 0, 0, 191, 5, 19
      18          94.8     12645.0  12377, 2, 14, 0, 8, 8, 0, 22, 0, 0, 192, 5, 17
      19          95.4     12440.0  12177, 2, 14, 0, 8, 8, 0, 22, 0, 0, 187, 5, 17
      20         100.5     12326.0  12063, 2, 12, 0, 8, 8, 0, 22, 0, 0, 188, 6, 17
      21         108.9     12230.0  11971, 2, 14, 0, 8, 8, 0, 20, 0, 0, 184, 6, 17
      22         109.2     12169.0  11911, 2, 14, 0, 9, 8, 0, 18, 0, 0, 183, 5, 19
      23         114.5     12087.0  11831, 2, 14, 0, 8, 9, 0, 18, 0, 0, 182, 4, 19
      24         115.1     12024.0  11771, 2, 16, 0, 8, 8, 0, 16, 0, 0, 182, 4, 17
      25         115.8     11888.0  11637, 2, 14, 0, 9, 8, 0, 18, 0, 0, 177, 4, 19
      26         144.5     11826.0  11577, 2, 14, 0, 9, 9, 0, 16, 0, 0, 178, 4, 17
      27         145.8     11791.0  11543, 2, 14, 0, 9, 8, 0, 18, 0, 0, 176, 4, 17
      28         146.9     11630.0  11383, 2, 12, 0, 8, 9, 0, 18, 0, 0, 176, 5, 17
      29         204.9     11583.0  11351, 4, 14, 8, 9, 8, 0, 14, 0, 0, 157, 3, 15
      30         212.1     11575.0  11343, 4, 14, 8, 9, 7, 0, 14, 0, 0, 160, 3, 13
      31         216.0     11569.0  11337, 4, 14, 8, 8, 7, 0, 16, 0, 0, 158, 4, 13
      32         216.7     11508.0  11277, 4, 14, 8, 9, 7, 0, 14, 0, 0, 157, 3, 15
      33         258.8     11369.0  11137, 2, 12, 8, 8, 8, 0, 18, 0, 0, 156, 3, 17
      34         268.1     11291.0  11063, 2, 14, 8, 9, 7, 0, 14, 0, 0, 158, 3, 13
      35         268.3     11232.0  11003, 2, 12, 8, 9, 8, 0, 14, 0, 0, 158, 3, 15
      36         272.0     11165.0  10937, 2, 12, 8, 9, 8, 0, 14, 0, 0, 155, 3, 17
      37         324.1     11068.0  10843, 2, 12, 8, 9, 7, 0, 16, 0, 0, 152, 4, 15
      38         335.9     11034.0  10811, 2, 14, 8, 9, 7, 0, 14, 0, 0, 149, 3, 17
      39         353.7     11025.0  10805, 2, 16, 8, 8, 7, 0, 14, 0, 0, 148, 4, 13
      40         362.0     10933.0  10711, 2, 12, 8, 8, 8, 0, 16, 0, 0, 148, 5, 15
      41         372.1     10871.0  10649, 2, 10, 8, 9, 8, 0, 16, 0, 0, 150, 4, 15
      42         379.4     10837.0  10617, 2, 12, 8, 9, 8, 0, 14, 0, 0, 147, 3, 17
      43         385.5     10782.0  10563, 2, 12, 8, 9, 8, 0, 12, 0, 0, 150, 3, 15
      44         391.0     10753.0  10537, 2, 14, 8, 8, 8, 0, 12, 0, 0, 148, 3, 13
      45         428.2     10675.0  10463, 4, 12, 8, 9, 7, 0, 16, 0, 0, 138, 5, 13
      46         456.4     10605.0  10391, 2, 12, 8, 8, 8, 0, 16, 0, 0, 140, 5, 15
      47         517.1     10488.0  10277, 2, 12, 8, 8, 8, 0, 16, 0, 0, 138, 4, 15
      48         541.5     10343.0  10137, 2, 14, 8, 8, 8, 0, 12, 0, 0, 138, 3, 13
      49         631.5     10320.0  10105, 2, 12, 0, 10, 6, 0, 16, 0, 0, 153, 3, 13
      50         639.1     10206.0  9991, 2, 10, 0, 10, 6, 0, 16, 0, 0, 154, 4, 13
      51         804.3     10174.0  9959, 2, 10, 0, 9, 7, 0, 16, 0, 0, 152, 4, 15
      52         828.1     10118.0  9905, 2, 10, 0, 9, 6, 0, 18, 0, 0, 150, 5, 13
      53         933.2     10079.0  9867, 2, 10, 0, 8, 9, 0, 16, 0, 0, 148, 4, 15
      54         938.9     10071.0  9861, 2, 12, 0, 8, 9, 0, 14, 0, 0, 147, 3, 15
      55         976.8     10021.0  9813, 2, 12, 0, 8, 8, 0, 16, 0, 0, 146, 3, 13
      56         980.3      9954.0  9747, 2, 12, 0, 8, 8, 0, 16, 0, 0, 143, 3, 15
      57        1002.3      9941.0  9733, 2, 10, 0, 8, 9, 0, 16, 0, 0, 146, 4, 13
      58        1014.4      9851.0  9647, 2, 12, 0, 7, 9, 0, 16, 0, 0, 142, 3, 13
      59        1017.8      9826.0  9621, 2, 12, 0, 7, 9, 0, 14, 0, 0, 143, 3, 15
      60        1089.0      9826.0  9621, 2, 12, 0, 7, 8, 0, 16, 0, 0, 141, 4, 15
      61        1120.8      9744.0  9539, 2, 10, 0, 8, 7, 0, 16, 0, 0, 144, 5, 13
      62        1131.6      9710.0  9507, 2, 12, 0, 8, 7, 0, 14, 0, 0, 141, 4, 15
      63        1202.3      9702.0  9501, 2, 12, 0, 8, 8, 0, 16, 0, 0, 136, 4, 15
      64        1235.7      9601.0  9401, 2, 12, 0, 8, 7, 0, 16, 0, 0, 134, 4, 17
      65        1420.0      9545.0  9347, 2, 12, 0, 8, 8, 0, 14, 0, 0, 136, 3, 15
      66        1420.3      9482.0  9287, 2, 14, 0, 8, 7, 0, 12, 0, 0, 136, 3, 13
      67        1785.2      9477.0  9281, 2, 12, 0, 8, 8, 0, 14, 0, 0, 134, 5, 13
      68        1825.5      9415.0  9219, 2, 10, 0, 9, 7, 0, 16, 0, 0, 134, 5, 13
      69        2259.0      9409.0  9215, 2, 14, 0, 8, 8, 0, 10, 0, 0, 134, 3, 15
      70        2398.7      9334.0  9141, 2, 14, 0, 8, 7, 0, 10, 0, 0, 134, 3, 15
      71        2724.0      9327.0  9133, 2, 12, 0, 8, 7, 0, 12, 0, 0, 136, 4, 13
      72        2875.5      9265.0  9071, 2, 10, 0, 9, 6, 0, 14, 0, 0, 136, 4, 13
      73        6747.5      9230.0  9037, 2, 10, 0, 9, 6, 0, 14, 0, 0, 136, 3, 13
      74        7155.5      9170.0  8979, 2, 12, 0, 8, 7, 0, 10, 0, 0, 136, 3, 13
      75        7203.4      9108.0  8917, 2, 10, 0, 9, 6, 0, 12, 0, 0, 136, 3, 13
      76        9024.1      9084.0  8893, 2, 10, 0, 8, 9, 0, 10, 0, 0, 133, 2, 17
      77        9087.5      9029.0  8839, 2, 10, 0, 8, 7, 0, 12, 0, 0, 132, 4, 15
      78        9088.0      8968.0  8779, 2, 10, 0, 9, 7, 0, 10, 0, 0, 131, 3, 17
      79        9427.4      8945.0  8759, 2, 12, 0, 8, 7, 0, 10, 0, 0, 130, 2, 15
      80       12393.8      8908.0  8731, 2, 14, 0, 8, 9, 0, 20, 0, 0, 102, 5, 17
      81       12410.4      8818.0  8643, 2, 14, 0, 9, 8, 0, 18, 0, 0, 104, 5, 15
      82       12414.0      8812.0  8637, 2, 14, 0, 8, 8, 0, 20, 0, 0, 102, 6, 15
      83       12414.9      8751.0  8577, 2, 14, 0, 9, 8, 0, 18, 0, 0, 101, 5, 17
      84       12511.6      8642.0  8469, 2, 12, 0, 9, 9, 0, 18, 0, 0, 102, 4, 17
      85       12511.9      8579.0  8409, 2, 14, 0, 9, 8, 0, 16, 0, 0, 102, 4, 15
      86       12732.4      8578.0  8409, 2, 14, 0, 8, 9, 0, 18, 0, 0, 100, 3, 15
      87       12781.4      8579.0  8407, 2, 10, 0, 9, 10, 0, 18, 0, 0, 106, 4, 13
      88       12791.1      8545.0  8375, 2, 12, 0, 9, 10, 0, 16, 0, 0, 103, 3, 15
      89       12798.6      8489.0  8321, 2, 12, 0, 8, 10, 0, 18, 0, 0, 102, 3, 13
      90       12802.7      8464.0  8295, 2, 12, 0, 8, 10, 0, 16, 0, 0, 103, 3, 15
      91       13087.9      8447.0  8279, 2, 12, 0, 8, 8, 0, 18, 0, 0, 106, 3, 11
      92       13089.3      8433.0  8265, 2, 12, 0, 10, 6, 0, 18, 0, 0, 104, 3, 13
      93       13090.6      8272.0  8105, 2, 10, 0, 9, 7, 0, 18, 0, 0, 104, 4, 13
      94       13297.9      8252.0  8089, 2, 14, 0, 8, 8, 0, 16, 0, 0, 96, 4, 15
      95       13611.1      8238.0  8073, 2, 10, 0, 10, 7, 0, 20, 0, 0, 96, 5, 15
      96       13626.2      8081.0  7919, 2, 10, 0, 10, 7, 0, 18, 0, 0, 96, 4, 15
      97       14241.9      8064.0  7905, 2, 12, 0, 10, 7, 0, 16, 0, 0, 97, 2, 13
      98       14243.7      7950.0  7791, 2, 10, 0, 10, 7, 0, 16, 0, 0, 98, 3, 13
      99       15708.0      7924.0  7765, 2, 10, 0, 10, 7, 0, 16, 0, 0, 96, 3, 15
     100       15916.7      7905.0  7747, 2, 12, 0, 8, 8, 0, 14, 0, 0, 96, 3, 15
     101       16504.6      7888.0  7731, 2, 10, 0, 9, 7, 0, 18, 0, 0, 96, 4, 11
     102       16760.3      7862.0  7705, 2, 10, 0, 9, 7, 0, 18, 0, 0, 94, 4, 13
     103       17555.3      7843.0  7687, 2, 12, 0, 7, 8, 0, 16, 0, 0, 94, 4, 13
     104       18768.6      7813.0  7657, 2, 10, 0, 9, 6, 0, 18, 0, 0, 96, 4, 11
     105       20047.3      7799.0  7647, 2, 14, 0, 7, 8, 0, 16, 0, 0, 90, 2, 13
     106       20222.0      7782.0  7627, 2, 12, 0, 7, 8, 0, 16, 0, 0, 92, 3, 15
     107       20819.6      7679.0  7525, 2, 10, 0, 9, 7, 0, 16, 0, 0, 92, 3, 15
     108       22740.8      7630.0  7477, 2, 10, 0, 9, 6, 0, 16, 0, 0, 94, 3, 13
     109       25809.6      7589.0  7439, 2, 12, 0, 8, 7, 0, 14, 0, 0, 92, 4, 11
     110       25932.1      7527.0  7377, 2, 10, 0, 9, 6, 0, 16, 0, 0, 92, 4, 11
     111       26554.6      7523.0  7373, 2, 12, 0, 8, 7, 0, 12, 0, 0, 92, 4, 13
     112       26564.5      7519.0  7371, 2, 12, 0, 9, 6, 0, 14, 0, 0, 91, 3, 11
     113       26566.9      7405.0  7257, 2, 10, 0, 9, 6, 0, 14, 0, 0, 92, 4, 11
     114       35675.9      7360.0  7215, 0, 12, 0, 10, 6, 0, 22, 0, 0, 71, 5, 19
     115       35684.6      7305.0  7161, 0, 12, 0, 10, 6, 0, 20, 0, 0, 74, 5, 17
     116       35705.7      7222.0  7081, 0, 12, 0, 11, 6, 0, 20, 0, 0, 70, 5, 17
     117       35706.6      7187.0  7047, 0, 12, 0, 11, 5, 0, 22, 0, 0, 68, 5, 17
     118       35707.5      7026.0  6887, 0, 10, 0, 10, 6, 0, 22, 0, 0, 68, 6, 17
     119       35768.3      6977.0  6841, 0, 12, 0, 9, 7, 0, 20, 0, 0, 67, 4, 17
     120       35812.5      6928.0  6793, 0, 12, 0, 10, 6, 0, 18, 0, 0, 70, 4, 15
     121       35813.6      6922.0  6787, 0, 12, 0, 9, 6, 0, 20, 0, 0, 68, 5, 15
     122       35819.8      6861.0  6727, 0, 12, 0, 10, 6, 0, 18, 0, 0, 67, 4, 17
     123       35948.6      6845.0  6713, 0, 12, 0, 9, 8, 0, 18, 0, 0, 68, 2, 15
     124       35954.0      6820.0  6687, 0, 12, 0, 9, 8, 0, 16, 0, 0, 69, 2, 17
     125       36100.6      6778.0  6647, 0, 14, 0, 10, 6, 0, 14, 0, 0, 68, 2, 17
     126       36182.0      6661.0  6535, 0, 14, 0, 8, 7, 0, 20, 0, 0, 58, 4, 15
     127       36185.3      6608.0  6481, 0, 12, 0, 9, 7, 0, 20, 0, 0, 58, 4, 17
     128       36189.4      6600.0  6475, 0, 14, 0, 9, 7, 0, 18, 0, 0, 57, 3, 17
     129       36231.4      6518.0  6393, 0, 12, 0, 10, 6, 0, 18, 0, 0, 60, 4, 15
     130       36241.8      6484.0  6361, 0, 14, 0, 10, 6, 0, 16, 0, 0, 57, 3, 17
     131       36301.8      6469.0  6347, 0, 14, 0, 10, 6, 0, 16, 0, 0, 58, 3, 15
     132       36599.4      6450.0  6325, 0, 10, 0, 10, 7, 0, 18, 0, 0, 62, 3, 15
     133       36677.8      6442.0  6319, 0, 12, 0, 11, 6, 0, 16, 0, 0, 60, 3, 15
     134       36678.7      6342.0  6219, 0, 10, 0, 10, 7, 0, 18, 0, 0, 58, 3, 17
     135       36679.5      6279.0  6159, 0, 12, 0, 10, 6, 0, 16, 0, 0, 58, 3, 15
     136       36739.9      6217.0  6097, 0, 10, 0, 11, 5, 0, 18, 0, 0, 58, 3, 15
     137       38392.4      6156.0  6037, 0, 10, 0, 11, 6, 0, 14, 0, 0, 62, 3, 13
     138       38634.4      6110.0  5991, 0, 10, 0, 10, 7, 0, 12, 0, 0, 64, 3, 13
     139       39454.5      6101.0  5985, 0, 12, 0, 10, 6, 0, 14, 0, 0, 58, 3, 13
     140       39661.2      6039.0  5923, 0, 10, 0, 11, 5, 0, 16, 0, 0, 58, 3, 13
     141       40028.0      5979.0  5865, 0, 12, 0, 10, 6, 0, 12, 0, 0, 58, 3, 13
     142       40129.4      5917.0  5803, 0, 10, 0, 11, 5, 0, 14, 0, 0, 58, 3, 13
     143       40961.8      5905.0  5791, 0, 10, 0, 9, 7, 0, 14, 0, 0, 58, 3, 13
     144       48417.0      5901.0  5789, 0, 10, 0, 11, 5, 0, 16, 0, 0, 56, 3, 11
     145       49760.8      5889.0  5777, 0, 10, 0, 9, 7, 0, 16, 0, 0, 56, 3, 11
     146       55471.3      5861.0  5749, 0, 10, 0, 11, 5, 0, 14, 0, 0, 58, 3, 11
     147       56822.7      5849.0  5737, 0, 10, 0, 9, 7, 0, 14, 0, 0, 58, 3, 11
     148       69586.2      5830.0  5717, 0, 10, 0, 9, 6, 0, 14, 0, 0, 58, 3, 13
     149       84197.3      5810.0  5699, 0, 12, 0, 8, 7, 0, 12, 0, 0, 56, 3, 13
     150       84357.0      5748.0  5637, 0, 10, 0, 9, 6, 0, 14, 0, 0, 56, 3, 13

--- Solution (notes MIDI) ---
60 62 74 71 71 72 67 69 64 69 72 74 76 74 77 76 74 69 65 64 62 67 71 72 74 76 74 72 71 69 65 64 62 60 62 64 67 65 62 64 65 67 
