========================================
  RÉSULTATS : 3voices_1_1_1_vtype_2_1
========================================

--- Configuration ---
CF                : 8 (Do Reference Grave)
Gamme indicative  : Majeur
Preset            : bryce
Borrow mode       : 0
Mode d'objectif   : pond (score lex pondéré)
Nombre de voix    : 3
Espèces (incl CF) : 1 0 0
v_type            : 2 1
Timeout max (ms)  : 180000
Stagnation (ms)   : 0
Cantus firmus     : 48 50 53 52 55 53 52 50 48
                    Do3 Ré3 Fa3 Mi3 Sol3 Fa3 Mi3 Ré3 Do3

--- Métriques de recherche ---
Temps total (ms)            : 180000.0
Temps 1ère solution (ms)    : 8.0
Temps dernière amélio. (ms) : 136903.8
Solutions trouvées          : 102
Améliorations de coût       : 101
Score pondéré           : 1431.0
Terminaison                 : TIMEOUT_MAX

--- Statistiques Gecode ---
Nœuds      : 1470670
Échecs     : 735228
Restarts   : 0
Propagat.  : 1395984260
Profondeur : 50

--- Améliorations ---
    Sol#    Temps (ms)       Coût
      63        2549.1      2904.0
      64        2591.1      2868.0
      65       12652.6      2838.0
      67       13258.0      2805.0
      68       13258.3      2763.0
      69       14047.3      2730.0
      70       14361.1      2712.0
      71       15011.4      2706.0
      72       15380.3      2631.0
      73       15457.3      2595.0
      74       25051.0      2544.0
      75       25052.9      2511.0
      76       25246.2      2502.0
      77       26401.2      2439.0
      78       27841.5      2415.0
      79       27846.4      2340.0
      80       28326.0      2337.0
      81       28799.5      2265.0
      82       28871.2      2229.0
      83       29061.4      2199.0
      84       29065.4      2166.0
      85       45267.8      2157.0
      86       45304.1      2127.0
      87       45346.0      2124.0
      88       45792.4      2052.0
      89       45889.0      2037.0
      90       61617.8      1998.0
      91       73754.3      1983.0
      92       80118.5      1881.0
      93       80620.8      1869.0
      94       80621.3      1857.0
      95       81278.3      1803.0
      96       81279.0      1791.0
      97       81985.0      1722.0
      98      107388.7      1704.0
      99      134476.7      1587.0
     100      134485.8      1545.0
     101      134586.6      1479.0
     102      136903.8      1431.0

--- Évolution du vecteur de coûts (toutes les solutions BAB) ---
    Sol#    Temps (ms)        Cost  Vecteur lex
       1           8.0     34389.0  33699, 0, 16, 11, 3, 0, 20, 634, 0, 6
       2           9.0     32776.0  32122, 2, 16, 12, 2, 0, 20, 596, 0, 6
       3          11.7     32704.0  32050, 2, 16, 14, 0, 0, 18, 594, 0, 10
       4          12.9     32701.0  32048, 2, 16, 12, 1, 0, 20, 596, 0, 6
       5          15.6      5191.0  5110, 2, 16, 12, 1, 0, 18, 24, 0, 8
       6          17.4      5161.0  5081, 2, 16, 12, 1, 0, 20, 21, 0, 8
       7          19.6      5140.0  5061, 2, 16, 12, 2, 0, 20, 19, 0, 8
       8          35.4      5128.0  5047, 2, 16, 11, 2, 0, 16, 24, 0, 10
       9          35.7      5095.0  5016, 2, 16, 11, 3, 0, 16, 23, 0, 8
      10          38.1      5014.0  4938, 2, 18, 12, 2, 0, 16, 16, 0, 10
      11          38.6      4975.0  4900, 2, 18, 12, 1, 0, 18, 15, 0, 9
      12          39.0      4963.0  4889, 2, 18, 13, 1, 0, 16, 16, 0, 8
      13          39.9      4918.0  4844, 2, 18, 12, 2, 0, 16, 14, 0, 10
      14          49.3      4915.0  4842, 2, 16, 11, 3, 0, 22, 14, 0, 5
      15          56.3      4864.0  4793, 2, 18, 11, 2, 0, 22, 10, 0, 6
      16          60.1      4852.0  4779, 2, 16, 11, 2, 0, 20, 16, 0, 6
      17          60.8      4822.0  4750, 2, 16, 11, 2, 0, 22, 13, 0, 6
      18          66.0      4768.0  4699, 2, 18, 11, 2, 0, 22, 8, 0, 6
      19          67.2      4696.0  4627, 2, 16, 11, 2, 0, 20, 14, 0, 4
      20          67.9      4573.0  4506, 2, 16, 12, 1, 0, 20, 10, 0, 6
      21          68.4      4552.0  4486, 2, 16, 11, 2, 0, 20, 11, 0, 4
      22          99.5      4534.0  4468, 2, 16, 12, 0, 0, 20, 12, 0, 4
      23          99.8      4513.0  4448, 2, 16, 11, 1, 0, 20, 13, 0, 2
      24         102.5      4507.0  4441, 2, 16, 11, 1, 0, 18, 14, 0, 4
      25         103.0      4474.0  4410, 2, 16, 11, 2, 0, 18, 13, 0, 2
      26         151.5      4471.0  4405, 2, 16, 12, 1, 0, 20, 6, 0, 9
      27         164.1      4381.0  4318, 2, 16, 12, 1, 0, 20, 6, 0, 6
      28         166.0      4363.0  4300, 2, 16, 12, 1, 0, 20, 5, 0, 7
      29         167.4      4351.0  4286, 2, 14, 12, 1, 0, 20, 8, 0, 8
      30         167.5      4318.0  4255, 2, 14, 12, 2, 0, 20, 7, 0, 6
      31         178.3      4260.0  4193, 0, 14, 11, 2, 0, 20, 8, 0, 12
      32         178.8      4227.0  4162, 0, 14, 11, 3, 0, 20, 7, 0, 10
      33         180.8      4191.0  4126, 0, 14, 12, 1, 0, 18, 10, 0, 10
      34         182.5      4134.0  4070, 0, 14, 11, 2, 0, 18, 9, 0, 10
      35         186.0      4131.0  4068, 0, 14, 13, 1, 0, 18, 7, 0, 10
      36         187.6      4014.0  3954, 0, 14, 11, 2, 0, 18, 9, 0, 6
      37         248.4      3996.0  3936, 0, 14, 10, 2, 0, 20, 8, 0, 6
      38         249.0      3984.0  3925, 0, 14, 11, 2, 0, 20, 6, 0, 6
      39         249.4      3963.0  3905, 0, 14, 10, 3, 0, 20, 7, 0, 4
      40         250.9      3888.0  3831, 0, 14, 10, 2, 0, 20, 7, 0, 4
      41         467.9      3822.0  3766, 0, 14, 9, 2, 0, 18, 11, 0, 2
      42         488.0      3786.0  3730, 0, 14, 9, 2, 0, 18, 9, 0, 4
      43         821.0      3750.0  3694, 0, 14, 9, 2, 0, 18, 7, 0, 6
      44         921.5      3741.0  3685, 0, 14, 11, 1, 0, 12, 12, 0, 6
      45         939.4      3684.0  3629, 0, 14, 9, 2, 0, 12, 14, 0, 4
      46         978.0      3585.0  3530, 0, 12, 9, 1, 0, 14, 15, 0, 4
      47         979.4      3576.0  3521, 0, 12, 10, 0, 0, 16, 11, 0, 6
      48         979.9      3474.0  3420, 0, 12, 9, 0, 0, 14, 13, 0, 6
      49         980.2      3441.0  3389, 0, 12, 9, 1, 0, 14, 12, 0, 4
      50         985.7      3393.0  3342, 0, 12, 10, 1, 0, 14, 8, 0, 6
      51         990.5      3348.0  3297, 0, 12, 10, 0, 0, 12, 11, 0, 6
      52         990.7      3315.0  3266, 0, 12, 10, 1, 0, 12, 10, 0, 4
      53        1042.6      3297.0  3248, 0, 12, 9, 1, 0, 14, 9, 0, 4
      54        1052.4      3255.0  3205, 0, 12, 9, 1, 0, 12, 8, 0, 8
      55        1052.6      3222.0  3174, 0, 12, 9, 2, 0, 12, 7, 0, 6
      56        1820.5      3159.0  3111, 0, 12, 9, 1, 0, 6, 15, 0, 5
      57        1893.2      3081.0  3035, 0, 12, 10, 1, 0, 8, 8, 0, 7
      58        1894.7      3060.0  3015, 0, 12, 9, 2, 0, 8, 9, 0, 5
      59        1896.7      3018.0  2972, 0, 12, 9, 0, 0, 8, 10, 0, 7
      60        1897.0      2985.0  2941, 0, 12, 9, 1, 0, 8, 9, 0, 5
      61        2028.6      2952.0  2907, 0, 12, 9, 0, 0, 6, 11, 0, 7
      62        2029.1      2919.0  2876, 0, 12, 9, 1, 0, 6, 10, 0, 5
      63        2549.1      2904.0  2860, 0, 10, 9, 2, 0, 6, 12, 0, 5
      64        2591.1      2868.0  2824, 0, 10, 9, 2, 0, 6, 10, 0, 7
      65       12652.6      2838.0  2795, 0, 10, 7, 4, 0, 10, 5, 0, 7
      66       13238.4      2838.0  2795, 0, 10, 7, 4, 0, 8, 8, 0, 6
      67       13258.0      2805.0  2761, 0, 10, 7, 3, 0, 6, 10, 0, 8
      68       13258.3      2763.0  2721, 0, 10, 7, 3, 0, 8, 8, 0, 6
      69       14047.3      2730.0  2687, 0, 8, 7, 4, 0, 8, 9, 0, 7
      70       14361.1      2712.0  2669, 0, 8, 7, 4, 0, 8, 8, 0, 8
      71       15011.4      2706.0  2665, 0, 10, 9, 2, 0, 2, 12, 0, 6
      72       15380.3      2631.0  2591, 0, 8, 9, 3, 0, 2, 14, 0, 4
      73       15457.3      2595.0  2555, 0, 8, 9, 3, 0, 2, 12, 0, 6
      74       25051.0      2544.0  2506, 0, 10, 8, 2, 0, 2, 11, 0, 5
      75       25052.9      2511.0  2472, 0, 8, 8, 3, 0, 4, 9, 0, 7
      76       25246.2      2502.0  2463, 0, 8, 7, 4, 0, 4, 9, 0, 7
      77       26401.2      2439.0  2400, 0, 6, 8, 3, 0, 6, 9, 0, 7
      78       27841.5      2415.0  2378, 0, 8, 6, 5, 0, 4, 8, 0, 6
      79       27846.4      2340.0  2304, 0, 8, 6, 4, 0, 4, 8, 0, 6
      80       28326.0      2337.0  2302, 0, 8, 6, 5, 0, 4, 7, 0, 5
      81       28799.5      2265.0  2230, 0, 6, 6, 5, 0, 4, 10, 0, 4
      82       28871.2      2229.0  2194, 0, 6, 6, 5, 0, 4, 8, 0, 6
      83       29061.4      2199.0  2165, 0, 6, 8, 3, 0, 2, 10, 0, 5
      84       29065.4      2166.0  2131, 0, 4, 7, 4, 0, 4, 11, 0, 5
      85       45267.8      2157.0  2122, 0, 6, 3, 5, 0, 6, 10, 0, 5
      86       45304.1      2127.0  2090, 0, 2, 3, 7, 0, 8, 11, 0, 6
      87       45346.0      2124.0  2088, 0, 4, 3, 6, 0, 6, 11, 0, 6
      88       45792.4      2052.0  2019, 0, 4, 5, 6, 0, 2, 12, 0, 4
      89       45889.0      2037.0  2003, 0, 2, 4, 7, 0, 6, 11, 0, 4
      90       61617.8      1998.0  1968, 0, 6, 4, 6, 0, 4, 7, 0, 3
      91       73754.3      1983.0  1952, 0, 4, 4, 7, 0, 6, 6, 0, 4
      92       80118.5      1881.0  1854, 0, 8, 4, 5, 0, 2, 4, 0, 4
      93       80620.8      1869.0  1840, 0, 4, 3, 7, 0, 4, 9, 0, 2
      94       80621.3      1857.0  1829, 0, 4, 4, 7, 0, 4, 7, 0, 2
      95       81278.3      1803.0  1775, 0, 4, 2, 7, 0, 6, 7, 0, 2
      96       81279.0      1791.0  1764, 0, 4, 3, 7, 0, 6, 5, 0, 2
      97       81985.0      1722.0  1694, 0, 2, 2, 8, 0, 6, 7, 0, 3
      98      107388.7      1704.0  1679, 0, 6, 3, 6, 0, 0, 8, 0, 2
      99      134476.7      1587.0  1562, 0, 4, 1, 7, 0, 2, 9, 0, 2
     100      134485.8      1545.0  1522, 0, 4, 1, 7, 0, 4, 7, 0, 0
     101      134586.6      1479.0  1457, 0, 4, 2, 7, 0, 2, 5, 0, 2
     102      136903.8      1431.0  1407, 0, 0, 1, 9, 0, 6, 5, 0, 3

--- Solution (notes MIDI) ---
55 57 57 59 62 60 59 57 55 52 53 50 55 59 57 55 53 52 
